StudentID,IPK_4,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,PlacementStatus
2689,3.36,1,3,2,77,4.5,Yes,Yes,Placed
2690,2.6,1,2,0,84,4.7,No,Yes,NotPlaced
2691,2.6,1,2,1,73,4.1,No,Yes,NotPlaced
2692,3.04,1,2,0,80,3.7,No,Yes,NotPlaced
2693,3.36,1,3,2,86,4.7,Yes,Yes,Placed
2694,3.32,0,1,2,84,4.8,Yes,Yes,Placed
2695,3.04,1,2,0,73,4.4,No,Yes,Placed
2696,3.08,1,1,1,66,3.3,No,No,NotPlaced
2697,2.88,1,2,0,69,4.5,No,Yes,Placed
2698,3.32,2,2,2,77,4,Yes,Yes,Placed
2699,3.44,1,3,1,85,4.6,Yes,Yes,Placed
2700,3.36,2,3,2,90,4.8,Yes,Yes,Placed
2701,2.68,1,1,0,86,4.8,No,Yes,Placed
2702,2.92,0,1,0,81,4.2,No,Yes,NotPlaced
2703,3.4,2,3,2,90,4.8,Yes,Yes,Placed
2704,2.92,1,1,0,78,3.7,No,No,NotPlaced
2705,3,1,2,2,72,4.1,Yes,Yes,NotPlaced
2706,3.44,2,3,2,90,4.7,Yes,Yes,Placed
2707,3.52,1,3,3,90,4.8,Yes,Yes,NotPlaced
2708,3,0,2,0,80,4.4,No,Yes,NotPlaced
2709,3.4,2,1,2,83,4.3,Yes,Yes,NotPlaced
2710,3.16,2,3,2,90,4.8,Yes,Yes,Placed
2711,2.64,1,1,1,71,4,No,Yes,NotPlaced
2712,3.4,2,3,2,90,4.7,Yes,Yes,Placed
2713,2.72,1,1,0,73,4.3,No,No,NotPlaced
2714,3.44,1,2,2,76,4.4,Yes,No,NotPlaced
2715,2.6,1,1,1,79,4.2,Yes,Yes,Placed
2716,2.6,1,1,0,69,4.3,No,Yes,NotPlaced
2717,2.6,0,3,0,71,3.8,No,Yes,NotPlaced
2718,3.36,0,3,0,86,4.6,Yes,Yes,Placed
2719,2.6,0,1,0,68,3.6,No,Yes,NotPlaced
2720,3.28,0,3,2,78,4.8,Yes,No,Placed
2721,3,1,1,0,69,4.3,No,No,NotPlaced
2722,2.96,0,1,1,69,3.5,No,Yes,NotPlaced
2723,3.32,2,2,0,78,4.1,No,Yes,Placed
2724,3.08,0,3,0,87,4.7,Yes,Yes,Placed
2725,2.96,1,1,2,84,4.7,Yes,Yes,Placed
2726,3.36,1,2,0,78,4.2,Yes,Yes,NotPlaced
2727,3.04,1,3,2,84,4.2,Yes,Yes,NotPlaced
2728,3.16,0,3,1,77,4,Yes,Yes,NotPlaced
2729,3.04,1,1,0,75,3.6,No,Yes,NotPlaced
2730,3.04,0,2,0,79,4.6,No,Yes,NotPlaced
2731,2.64,1,2,1,62,3.4,No,Yes,NotPlaced
2732,3.24,1,3,2,89,4.8,Yes,Yes,Placed
2733,2.96,1,2,1,71,4.3,Yes,Yes,NotPlaced
2734,3.08,2,3,2,90,4.8,Yes,Yes,Placed
2735,2.6,1,1,1,72,3.3,No,Yes,NotPlaced
2736,3.24,2,3,2,90,4.7,Yes,Yes,Placed
2737,3.04,2,2,1,84,4.8,Yes,Yes,NotPlaced
2738,3.16,0,1,2,77,4.8,Yes,Yes,Placed
2739,3.4,1,3,2,88,4.8,Yes,Yes,NotPlaced
2740,3.24,2,3,2,82,4.7,Yes,Yes,Placed
2741,3.36,2,3,0,86,4.7,Yes,Yes,Placed
2742,3.52,2,3,2,90,4.8,Yes,Yes,Placed
2743,3.04,1,3,0,80,4.8,Yes,Yes,Placed
2744,3.32,2,3,2,90,4.8,Yes,Yes,Placed
2745,3.28,0,1,1,68,3.8,Yes,No,Placed
2746,2.6,0,1,0,72,4.1,No,No,NotPlaced
2747,3.08,2,3,0,71,3.8,No,No,NotPlaced
2748,3.16,1,2,1,70,4.3,No,Yes,NotPlaced
2749,3.24,2,3,2,85,4.6,Yes,Yes,Placed
2750,3.44,1,3,0,90,4.8,Yes,Yes,Placed
2751,3.08,0,2,1,72,4.4,No,Yes,NotPlaced
2752,3.44,0,3,2,90,4.8,Yes,Yes,Placed
2753,3.24,1,2,0,81,4.2,No,No,NotPlaced
2754,2.6,1,1,0,70,4.2,No,Yes,NotPlaced
2755,3.28,1,2,2,80,4.4,Yes,Yes,Placed
2756,3.36,2,3,2,90,4.4,Yes,Yes,Placed
2757,3.36,2,3,2,90,4.8,Yes,Yes,Placed
2758,3.44,1,3,3,78,4.7,Yes,Yes,Placed
2759,2.6,1,1,1,74,3.8,No,No,NotPlaced
2760,3,2,1,1,82,4.7,No,No,NotPlaced
2761,3.32,1,1,3,76,4.2,No,Yes,NotPlaced
2762,3.2,0,3,2,87,4.5,Yes,Yes,Placed
2763,3.04,2,1,0,90,4.8,No,Yes,NotPlaced
2764,3.2,0,3,1,86,4.3,Yes,Yes,Placed
2765,3.4,1,1,2,90,4.7,Yes,Yes,Placed
2766,3.36,2,1,1,79,4.3,Yes,Yes,Placed
2767,3.28,0,3,0,90,4.5,Yes,No,NotPlaced
2768,3.16,0,3,2,89,4.7,Yes,Yes,Placed
2769,2.6,0,2,2,77,4.6,No,Yes,NotPlaced
2770,3.24,0,1,0,68,4.2,No,No,NotPlaced
2771,2.92,0,1,0,64,3.7,No,No,NotPlaced
2772,3.4,0,1,2,83,4.2,Yes,No,Placed
2773,3.32,1,3,2,87,4.8,Yes,Yes,Placed
2774,3.08,0,3,0,83,4.5,Yes,Yes,NotPlaced
2775,3.6,0,3,2,86,4.8,Yes,Yes,Placed
2776,2.8,1,2,1,78,4,No,No,NotPlaced
2777,3,1,1,1,71,4.5,No,No,NotPlaced
2778,2.84,0,1,1,69,4.8,No,No,NotPlaced
2779,3.28,1,2,2,71,4.4,Yes,Yes,Placed
2780,3.24,2,3,2,82,4.2,Yes,Yes,NotPlaced
2781,2.92,0,1,1,84,4.7,No,No,NotPlaced
2782,3.36,1,3,1,79,4,Yes,Yes,NotPlaced
2783,3,1,2,2,89,4.8,Yes,Yes,Placed
2784,3,1,3,1,84,4,Yes,No,Placed
2785,2.96,1,3,0,85,4.6,No,No,NotPlaced
2786,2.6,1,1,1,76,4.2,No,Yes,NotPlaced
2787,2.72,1,3,2,83,4.7,Yes,No,NotPlaced
2788,3.44,1,3,2,87,4.1,Yes,Yes,Placed
2789,2.72,0,1,0,84,4.1,Yes,Yes,Placed
2790,3,1,1,1,77,3.8,No,Yes,NotPlaced
2791,3.36,1,3,2,85,4.2,Yes,Yes,Placed
2792,2.68,2,1,2,82,4.6,Yes,Yes,NotPlaced
2793,3.4,1,2,0,87,4.7,No,Yes,Placed
2794,3.28,0,3,0,86,4,Yes,Yes,Placed
2795,2.6,1,1,1,79,4.4,Yes,Yes,NotPlaced
2796,3.24,1,3,2,90,4.5,Yes,Yes,Placed
2797,2.8,0,1,0,69,4.5,Yes,No,NotPlaced
2798,3,0,1,1,72,3.5,No,Yes,NotPlaced
2799,3.16,1,1,0,80,3.8,No,No,NotPlaced
2800,2.76,0,1,0,70,4.3,No,No,NotPlaced
2801,3.52,1,3,2,90,4.8,Yes,Yes,Placed
2802,3.36,2,3,2,90,4.8,Yes,Yes,NotPlaced
2803,3.32,1,3,2,87,4.4,Yes,Yes,Placed
2804,2.68,1,3,1,76,4.4,Yes,Yes,Placed
2805,2.96,1,1,1,77,4.1,No,No,NotPlaced
2806,2.96,2,3,2,75,4.2,No,Yes,NotPlaced
2807,2.68,1,1,0,74,3.9,Yes,Yes,NotPlaced
2808,3.08,1,2,1,81,4.8,Yes,Yes,Placed
2809,3,0,1,1,67,4.4,No,Yes,NotPlaced
2810,2.6,1,1,0,77,3.9,Yes,Yes,NotPlaced
2811,2.6,1,2,1,89,4.6,No,Yes,NotPlaced
2812,3.4,1,3,1,82,4.7,Yes,Yes,Placed
2813,3.16,1,2,2,90,4.2,Yes,Yes,Placed
2814,2.88,1,1,1,67,4.3,No,No,NotPlaced
2815,2.96,2,2,1,74,3.8,No,Yes,NotPlaced
2816,3.44,1,2,0,80,4.2,No,No,NotPlaced
2817,3.4,0,3,2,90,4.7,Yes,Yes,Placed
2818,3.36,2,2,3,90,4.6,Yes,Yes,Placed
2819,3,1,1,1,79,3.2,No,Yes,NotPlaced
2820,3.12,1,2,0,75,4.5,No,Yes,Placed
2821,3.24,2,3,2,90,4.8,Yes,Yes,Placed
2822,3.44,2,3,2,79,4.8,Yes,Yes,Placed
2823,3.04,1,3,1,86,4.6,Yes,Yes,NotPlaced
2824,3,1,3,3,68,4.1,Yes,Yes,NotPlaced
2825,2.92,1,1,0,84,4.5,No,Yes,NotPlaced
2826,2.6,1,2,1,74,3.2,No,No,NotPlaced
2827,2.64,0,1,0,61,3.8,No,No,NotPlaced
2828,3.12,1,1,1,83,4,No,Yes,Placed
2829,3,1,1,1,60,3,No,No,NotPlaced
2830,3.36,2,2,2,77,4.8,Yes,Yes,Placed
2831,2.84,2,3,2,88,4.5,Yes,Yes,Placed
2832,3.2,2,3,1,73,4.4,Yes,Yes,NotPlaced
2833,2.88,1,3,2,80,4.6,No,No,Placed
2834,3.24,1,2,2,84,4.3,Yes,Yes,NotPlaced
2835,2.64,1,2,0,60,4.7,Yes,Yes,NotPlaced
2836,3.44,2,2,1,74,4,No,No,NotPlaced
2837,2.72,1,1,1,71,4.3,No,Yes,NotPlaced
2838,2.92,1,1,0,70,3.9,No,No,NotPlaced
2839,3.16,1,2,1,86,4.8,No,Yes,NotPlaced
2840,3,1,1,0,71,4,No,No,NotPlaced
2841,3.28,2,3,2,90,4.7,Yes,Yes,Placed
2842,2.6,1,2,1,71,4.3,No,Yes,NotPlaced
2843,3.2,1,2,0,86,4.8,Yes,Yes,NotPlaced
2844,3.24,1,3,1,68,4.7,No,Yes,NotPlaced
2845,3.36,2,3,2,79,4.4,Yes,No,NotPlaced
2846,2.6,1,3,0,64,4.6,No,No,NotPlaced
2847,3.36,1,3,0,87,4.3,Yes,Yes,NotPlaced
2848,3.36,1,3,0,81,4.8,Yes,Yes,Placed
2849,3.36,2,3,1,80,4.6,Yes,Yes,NotPlaced
2850,3.16,0,3,1,90,4.4,Yes,Yes,Placed
2851,2.72,1,2,0,67,3.2,No,No,NotPlaced
2852,2.92,1,3,0,90,4.7,Yes,Yes,NotPlaced
2853,3.08,1,1,0,72,4.2,No,No,NotPlaced
2854,2.92,1,1,0,66,3.8,No,No,NotPlaced
2855,3.4,2,3,0,89,4.8,Yes,Yes,Placed
2856,3.24,1,3,2,88,4.4,No,Yes,Placed
2857,3.2,2,3,2,90,4.8,Yes,Yes,Placed
2858,3.52,0,1,2,90,4.8,Yes,Yes,NotPlaced
2859,3.24,2,3,2,90,4.7,Yes,Yes,Placed
2860,3.04,2,3,0,78,4.8,Yes,Yes,Placed
2861,3.36,2,3,0,90,4.8,Yes,Yes,Placed
2862,3.16,1,3,1,75,4.6,Yes,Yes,NotPlaced
2863,3.32,2,2,2,90,4.7,Yes,No,NotPlaced
2864,3.4,2,2,2,65,4.4,Yes,Yes,NotPlaced
2865,3.36,2,3,2,90,4.8,Yes,Yes,Placed
2866,3.44,2,3,2,89,4.8,Yes,Yes,NotPlaced
2867,3.08,1,3,1,76,4,No,No,NotPlaced
2868,3.04,1,1,0,83,4,No,No,NotPlaced
2869,3.28,2,3,2,81,4.8,Yes,Yes,Placed
2870,3.2,2,3,0,90,4.3,No,Yes,Placed
2871,2.6,1,1,0,78,4.5,Yes,Yes,NotPlaced
2872,3.08,0,2,0,80,4.3,No,Yes,NotPlaced
2873,3.32,2,3,2,90,4.8,Yes,Yes,Placed
2874,2.92,1,2,0,81,3.7,Yes,Yes,NotPlaced
2875,2.6,0,3,0,72,4.1,No,Yes,NotPlaced
2876,3,1,2,0,79,4.7,No,No,NotPlaced
2877,3.12,1,2,0,78,4.8,No,Yes,NotPlaced
2878,2.92,1,2,0,66,4.6,No,Yes,NotPlaced
2879,3.04,0,1,0,88,4.3,No,Yes,NotPlaced
2880,3.24,1,1,1,79,3.4,No,Yes,NotPlaced
2881,3.16,2,3,2,90,4.8,Yes,Yes,Placed
2882,3.04,1,1,0,68,4.3,No,No,NotPlaced
2883,3.28,2,3,1,85,4.6,No,Yes,Placed
2884,3.04,2,3,0,90,4.8,Yes,No,NotPlaced
2885,3.24,2,2,0,84,4.8,Yes,Yes,Placed
2886,2.64,1,1,0,75,4.8,No,No,NotPlaced
2887,3.32,1,2,2,90,4.8,Yes,Yes,Placed
2888,2.6,1,2,0,68,4.4,No,Yes,Placed
2889,2.6,1,1,1,79,4.2,No,No,NotPlaced
2890,3.24,1,3,2,78,4.7,Yes,Yes,NotPlaced
2891,2.6,1,2,1,63,4,Yes,No,NotPlaced
2892,3.32,2,1,0,80,4.7,Yes,Yes,Placed
2893,2.92,0,3,2,89,4.5,Yes,Yes,Placed
2894,3.04,1,3,2,79,4.3,No,Yes,NotPlaced
2895,2.68,1,1,1,82,4.3,No,Yes,NotPlaced
2896,3.32,1,2,1,84,4.3,Yes,Yes,NotPlaced
2897,3,0,1,0,72,4.1,No,No,NotPlaced
2898,3.04,1,1,1,75,4.1,No,No,NotPlaced
2899,3.2,2,3,2,89,4.8,Yes,Yes,Placed
2900,3.44,1,1,2,87,3.9,Yes,Yes,Placed
2901,3.36,2,2,2,86,4.8,Yes,Yes,Placed
2902,2.6,1,1,0,67,3.5,No,No,NotPlaced
2903,3.28,1,3,3,82,4,Yes,Yes,NotPlaced
2904,3.12,1,1,1,82,3.9,No,Yes,NotPlaced
2905,2.68,1,1,0,76,4.2,No,Yes,NotPlaced
2906,2.72,0,1,1,70,3,No,No,NotPlaced
2907,3.32,2,3,2,90,4.8,Yes,Yes,Placed
2908,3,1,1,1,72,4.6,Yes,No,NotPlaced
2909,2.96,1,1,1,77,3.9,No,Yes,NotPlaced
2910,2.64,1,2,1,68,4.7,No,No,NotPlaced
2911,3.36,1,3,0,82,4.1,No,Yes,NotPlaced
2912,2.68,1,2,1,64,3.8,No,Yes,NotPlaced
2913,3.12,2,3,2,83,4.8,No,Yes,NotPlaced
2914,3.48,2,3,2,81,4.8,Yes,Yes,Placed
2915,2.64,1,1,0,71,4.5,Yes,No,NotPlaced
2916,3.36,2,3,2,90,4.6,Yes,Yes,Placed
2917,3.24,0,1,0,71,4,Yes,Yes,NotPlaced
2918,3.12,0,3,2,85,4.3,Yes,No,NotPlaced
2919,3.28,2,3,2,90,4.8,Yes,Yes,Placed
2920,3.04,1,3,0,82,3.8,Yes,Yes,NotPlaced
2921,3.08,1,1,1,71,4.4,Yes,Yes,NotPlaced
2922,3.04,1,2,2,65,4.8,Yes,No,NotPlaced
2923,3.36,1,3,0,82,4.8,Yes,Yes,Placed
2924,3.08,1,3,1,84,3.9,No,Yes,NotPlaced
2925,2.64,0,3,0,86,4.8,No,No,NotPlaced
2926,2.88,1,1,1,62,4,No,No,NotPlaced
2927,3,0,2,1,69,4.5,No,Yes,NotPlaced
2928,2.6,1,1,1,68,4.6,No,No,NotPlaced
2929,3.32,2,3,0,85,4.7,Yes,Yes,NotPlaced
2930,3.56,1,3,2,83,4.6,Yes,Yes,Placed
2931,2.92,1,1,1,68,3.3,No,Yes,NotPlaced
2932,3.12,1,1,0,77,4.1,No,Yes,NotPlaced
2933,3,1,1,0,68,3.7,No,No,NotPlaced
2934,3.44,1,1,3,81,4.7,No,Yes,Placed
2935,3,0,2,0,63,4.5,Yes,Yes,Placed
2936,3.44,2,3,1,90,4.8,Yes,Yes,Placed
2937,2.76,1,1,0,67,4.1,Yes,Yes,NotPlaced
2938,3.32,1,3,2,90,4.8,Yes,Yes,Placed
2939,3.16,0,1,1,73,4.1,No,Yes,NotPlaced
2940,3.28,1,2,2,90,4.7,Yes,Yes,NotPlaced
2941,3.16,1,1,0,72,3.6,No,No,NotPlaced
2942,2.6,1,2,2,70,4.1,No,No,NotPlaced
2943,3.08,1,1,0,67,3.6,No,No,NotPlaced
2944,3.24,2,1,0,86,4.3,Yes,Yes,NotPlaced
2945,3.28,2,3,2,83,3.8,Yes,Yes,NotPlaced
2946,3.2,1,2,0,85,4.3,Yes,Yes,NotPlaced
2947,3.16,1,3,2,88,4.5,Yes,No,Placed
2948,3.4,1,3,2,90,4.8,Yes,Yes,Placed
2949,2.68,1,1,0,71,4.3,No,Yes,Placed
2950,2.92,0,1,1,80,4.5,No,Yes,NotPlaced
2951,3.24,1,3,2,90,4.8,Yes,Yes,Placed
2952,3.64,2,1,3,84,4.8,Yes,Yes,Placed
2953,3.44,1,3,2,89,4.6,Yes,Yes,Placed
2954,2.68,2,1,1,77,4.5,Yes,Yes,NotPlaced
2955,3.16,1,2,0,66,4.5,No,Yes,NotPlaced
2956,3.32,1,3,2,74,4.7,Yes,Yes,NotPlaced
2957,3.44,1,3,2,82,4.8,Yes,Yes,Placed
2958,2.84,1,1,0,74,4.6,Yes,No,NotPlaced
2959,2.92,1,1,0,77,4.3,Yes,Yes,NotPlaced
2960,3.08,1,3,2,85,4.8,Yes,Yes,Placed
2961,3.4,1,3,0,74,4.3,Yes,Yes,Placed
2962,3,1,2,1,76,3.4,No,No,NotPlaced
2963,2.6,0,2,1,72,3.9,No,Yes,NotPlaced
2964,2.8,2,2,1,74,4.3,No,Yes,NotPlaced
2965,3.12,1,3,1,90,4.4,Yes,Yes,Placed
2966,3.36,2,3,2,89,4.6,Yes,Yes,Placed
2967,2.68,2,1,1,75,4.6,No,No,NotPlaced
2968,3.44,0,3,2,85,4.7,Yes,Yes,Placed
2969,3.24,1,2,2,84,4.5,Yes,Yes,Placed
2970,3.12,2,3,2,90,4.8,Yes,Yes,Placed
2971,2.6,1,1,1,83,4.7,No,No,NotPlaced
2972,3.44,0,3,1,81,4.6,Yes,Yes,Placed
2973,3.24,1,3,2,70,4.7,No,Yes,Placed
2974,3.4,2,3,2,86,4.7,Yes,No,NotPlaced
2975,2.6,0,2,1,80,3.9,No,No,NotPlaced
2976,3.32,1,2,1,74,4.2,Yes,Yes,NotPlaced
2977,3.04,2,3,0,90,4.8,Yes,Yes,Placed
2978,2.72,1,1,2,84,4.5,Yes,Yes,NotPlaced
2979,3.24,0,2,0,75,4.3,Yes,Yes,NotPlaced
2980,3.28,2,3,2,90,4.8,Yes,Yes,Placed
2981,3.12,2,3,3,82,4.3,Yes,Yes,NotPlaced
2982,3.08,0,1,1,77,3.3,No,No,NotPlaced
2983,3.48,1,2,1,90,4.6,Yes,Yes,Placed
2984,3.12,0,2,1,65,4.3,Yes,No,Placed
2985,3.32,1,2,2,83,4.2,Yes,Yes,Placed
2986,2.72,1,1,1,84,4.2,No,No,NotPlaced
2987,2.96,1,1,0,77,4.2,No,Yes,NotPlaced
2988,3.44,2,3,2,88,4.5,Yes,Yes,NotPlaced
2989,2.6,1,1,1,60,3.4,No,No,NotPlaced
2990,3.36,1,3,2,80,4.4,Yes,Yes,NotPlaced
2991,3.32,2,3,2,86,4.8,Yes,Yes,Placed
2992,3.04,1,2,1,75,4.3,Yes,Yes,Placed
2993,3,1,2,0,67,4.2,No,No,NotPlaced
2994,2.6,2,3,0,84,4.8,No,Yes,NotPlaced
2995,2.6,0,1,1,90,3.7,No,Yes,NotPlaced
2996,3.24,1,1,1,77,4.6,Yes,Yes,NotPlaced
2997,2.68,1,2,1,85,4.4,No,Yes,NotPlaced
2998,2.84,1,2,0,72,4.4,Yes,No,NotPlaced
2999,3.36,2,3,2,90,4.7,Yes,Yes,Placed
3000,3.04,0,3,0,90,4.7,No,Yes,NotPlaced
3001,2.6,1,1,0,79,4.4,No,Yes,NotPlaced
3002,3.28,1,3,2,85,4.4,Yes,Yes,Placed
3003,2.6,1,1,1,64,3.4,No,No,NotPlaced
3004,3.28,1,2,1,90,4.8,Yes,No,NotPlaced
3005,3.48,2,3,2,90,4.8,Yes,Yes,Placed
3006,3.32,2,3,2,89,4.1,Yes,Yes,Placed
3007,3.16,1,2,2,83,4.5,Yes,No,Placed
3008,2.68,0,2,1,79,3.3,No,No,NotPlaced
3009,3.04,0,1,0,69,4.7,No,No,NotPlaced
3010,3.28,2,3,2,90,4.8,Yes,Yes,Placed
3011,2.6,1,2,1,82,4.4,No,Yes,NotPlaced
3012,3.32,1,2,1,81,4,Yes,Yes,NotPlaced
3013,3.32,1,3,1,73,4.5,Yes,Yes,Placed
3014,2.6,2,3,0,88,4.5,No,No,NotPlaced
3015,3.04,1,2,1,73,4.3,Yes,Yes,NotPlaced
3016,2.6,1,1,1,71,4.1,No,No,NotPlaced
3017,2.6,1,1,0,79,4.4,No,Yes,NotPlaced
3018,3.24,2,2,2,90,4.6,No,No,NotPlaced
3019,3.04,2,2,2,81,4.3,No,Yes,NotPlaced
3020,3.32,2,3,2,87,4.7,No,Yes,Placed
3021,3,0,1,1,62,3.7,No,No,NotPlaced
3022,3.08,1,3,2,78,4.1,Yes,Yes,Placed
3023,3.08,0,2,2,72,4.8,Yes,No,NotPlaced
3024,3.52,2,3,2,90,4.8,Yes,Yes,Placed
3025,2.6,1,2,1,80,4.8,No,No,NotPlaced
3026,2.92,1,2,3,85,4.3,Yes,Yes,NotPlaced
3027,2.6,0,1,0,80,4.3,No,No,NotPlaced
3028,3.08,1,3,2,83,4.8,Yes,Yes,Placed
3029,3.48,1,3,2,72,4.8,Yes,Yes,Placed
3030,3.04,1,3,0,75,4,No,Yes,NotPlaced
3031,3.12,1,1,0,74,3.8,No,No,NotPlaced
3032,3.2,1,3,2,88,3.9,No,No,Placed
3033,3.12,1,3,1,80,4.2,No,Yes,NotPlaced
3034,2.96,1,1,1,79,4,Yes,No,Placed
3035,2.92,1,3,0,87,4.3,No,Yes,Placed
3036,3.2,2,3,3,84,4,Yes,Yes,NotPlaced
3037,2.92,1,1,1,66,4.4,No,No,NotPlaced
3038,2.96,1,2,1,66,4.3,No,No,NotPlaced
3039,3.32,1,2,2,87,4.3,Yes,Yes,Placed
3040,3.32,1,3,1,83,4.1,No,Yes,NotPlaced
3041,3.56,0,2,1,79,4.6,No,No,NotPlaced
3042,3.16,1,1,0,68,3.9,No,No,NotPlaced
3043,3,1,1,0,73,4,No,No,NotPlaced
3044,3.32,1,2,0,78,4.4,Yes,Yes,NotPlaced
3045,3.04,2,1,2,79,4.4,No,Yes,NotPlaced
3046,2.6,0,1,1,64,4.5,Yes,Yes,NotPlaced
3047,3.04,0,1,0,71,4,No,Yes,NotPlaced
3048,3.32,1,2,2,78,4.4,Yes,Yes,Placed
3049,3.36,2,3,2,90,4.8,Yes,Yes,Placed
3050,3.12,2,3,2,90,4.5,Yes,Yes,Placed
3051,3.28,1,1,1,76,3.5,No,Yes,Placed
3052,3.44,1,3,0,77,4,No,Yes,NotPlaced
3053,2.96,0,1,1,82,4.5,No,Yes,NotPlaced
3054,2.96,1,2,2,77,4.6,Yes,Yes,Placed
3055,3.36,2,2,2,78,4.1,No,Yes,Placed
3056,3.4,2,3,2,85,4.8,Yes,Yes,Placed
3057,2.6,1,1,1,76,3.9,Yes,Yes,NotPlaced
3058,3.32,2,3,2,87,4.8,Yes,Yes,Placed
3059,2.92,1,2,1,70,4,No,No,NotPlaced
3060,3.08,1,1,0,67,4.4,No,Yes,NotPlaced
3061,3.28,2,2,2,76,4.3,Yes,Yes,Placed
3062,3.24,2,3,2,89,4.8,Yes,Yes,NotPlaced
3063,2.6,1,1,0,70,4.1,Yes,Yes,NotPlaced
3064,3.52,2,3,2,90,4.6,Yes,Yes,Placed
3065,3.44,2,3,2,90,4.8,Yes,Yes,Placed
3066,2.6,1,2,1,79,3.9,No,Yes,NotPlaced
3067,3.24,0,1,0,70,3.6,Yes,Yes,NotPlaced
3068,2.76,1,2,1,68,3.8,Yes,Yes,NotPlaced
3069,3.48,2,3,2,89,4.5,Yes,Yes,Placed
3070,2.88,1,1,1,63,3.9,No,No,NotPlaced
3071,2.6,1,1,0,78,3.9,No,Yes,NotPlaced
3072,2.6,1,3,0,83,4.8,Yes,No,NotPlaced
3073,3.28,1,3,2,83,4.3,Yes,No,NotPlaced
3074,3.16,2,3,2,90,4.7,Yes,Yes,Placed
3075,3.48,2,3,2,86,4.8,Yes,Yes,Placed
3076,3.08,0,3,2,90,4.5,No,Yes,Placed
3077,3.2,0,2,2,75,3.8,Yes,No,NotPlaced
3078,3.08,1,1,1,90,4.1,No,Yes,Placed
3079,2.6,2,3,2,79,3.7,Yes,Yes,Placed
3080,2.6,1,2,0,73,4.5,No,Yes,NotPlaced
3081,3.16,1,3,2,82,4.4,Yes,Yes,NotPlaced
3082,3.28,1,1,0,75,4.5,No,No,NotPlaced
3083,3.32,1,3,2,74,4.4,Yes,Yes,Placed
3084,3.48,1,3,1,71,4.8,Yes,Yes,Placed
3085,3.08,1,1,1,68,4.2,No,Yes,NotPlaced
3086,3.32,2,3,2,90,4.8,Yes,Yes,Placed
3087,3.08,1,1,0,81,4.3,No,No,Placed
3088,2.64,0,2,2,77,4.2,No,Yes,NotPlaced
3089,3.08,1,1,2,69,4.7,No,Yes,NotPlaced
3090,2.84,1,1,1,72,3.9,No,No,NotPlaced
3091,2.6,1,1,0,74,3.6,No,Yes,NotPlaced
3092,3.24,1,2,0,90,4.6,Yes,Yes,Placed
3093,2.68,2,1,1,69,3.8,No,Yes,NotPlaced
3094,2.96,1,2,1,66,3.5,No,No,NotPlaced
3095,3.04,1,2,0,65,4.8,Yes,Yes,NotPlaced
3096,3.36,2,3,0,90,4.7,Yes,Yes,Placed
3097,3.12,1,1,0,78,4.4,Yes,No,NotPlaced
3098,3.4,1,3,2,90,4.8,Yes,Yes,Placed
3099,3.04,1,1,1,60,4.4,No,Yes,NotPlaced
3100,3.08,1,1,0,81,3.9,No,Yes,NotPlaced
3101,3.52,2,3,2,90,4.8,Yes,Yes,Placed
3102,3.08,1,1,1,82,3.8,No,No,NotPlaced
3103,3.04,1,1,1,81,4.5,No,Yes,NotPlaced
3104,3.16,2,1,1,80,4.7,Yes,Yes,Placed
3105,3.48,2,3,1,90,4.8,Yes,Yes,NotPlaced
3106,2.68,1,1,0,75,4.1,No,No,NotPlaced
3107,2.8,1,2,1,83,4.8,Yes,Yes,NotPlaced
3108,3.04,1,1,0,62,4.2,No,Yes,NotPlaced
3109,2.8,1,3,2,75,4.4,Yes,Yes,Placed
3110,2.96,1,2,1,75,4.3,No,Yes,NotPlaced
3111,2.84,1,1,2,71,4.2,No,Yes,NotPlaced
3112,3.24,2,3,0,66,4.2,Yes,No,NotPlaced
3113,3.04,1,1,1,62,3.8,No,Yes,NotPlaced
3114,3.32,1,3,2,89,4.8,Yes,Yes,Placed
3115,2.72,1,1,0,69,4,No,No,NotPlaced
3116,2.96,0,1,1,67,3.4,No,No,NotPlaced
3117,2.88,1,2,1,72,4.4,No,Yes,NotPlaced
3118,3.16,1,3,1,82,4.1,No,Yes,NotPlaced
3119,3.24,1,2,1,85,4.7,No,Yes,NotPlaced
3120,3.08,1,2,2,85,4.8,Yes,Yes,Placed
3121,2.96,1,1,0,68,3.5,No,No,NotPlaced
3122,2.64,0,1,2,79,4.2,Yes,No,Placed
3123,3.04,1,2,0,80,3.8,Yes,Yes,NotPlaced
3124,3.2,1,2,2,73,4.4,No,No,NotPlaced
3125,2.76,1,1,1,65,4.4,No,Yes,NotPlaced
3126,3.32,1,3,1,87,4.4,Yes,Yes,Placed
3127,3.44,1,3,1,85,4.8,Yes,No,NotPlaced
3128,2.96,1,1,1,70,3.7,No,No,NotPlaced
3129,2.76,0,2,0,63,4.3,No,No,NotPlaced
3130,2.92,0,1,0,75,3.9,No,Yes,NotPlaced
3131,3.4,1,2,2,79,4.3,Yes,Yes,Placed
3132,3.08,0,2,0,77,4.6,Yes,Yes,NotPlaced
3133,3.04,0,1,1,71,3.9,No,Yes,NotPlaced
3134,2.88,1,1,0,76,4,No,Yes,NotPlaced
